"Step","seed0_date2024-12-14_11-54-03 - win_rate","seed0_date2024-12-14_11-54-03 - win_rate__MIN","seed0_date2024-12-14_11-54-03 - win_rate__MAX","seed2_date2024-12-14_11-54-48 - win_rate","seed2_date2024-12-14_11-54-48 - win_rate__MIN","seed2_date2024-12-14_11-54-48 - win_rate__MAX","seed4_date2024-12-14_22-39-52 - win_rate","seed4_date2024-12-14_22-39-52 - win_rate__MIN","seed4_date2024-12-14_22-39-52 - win_rate__MAX","seed1_date2024-12-13_02-24-37 - win_rate","seed1_date2024-12-13_02-24-37 - win_rate__MIN","seed1_date2024-12-13_02-24-37 - win_rate__MAX","seed3_date2024-12-14_22-27-12 - win_rate","seed3_date2024-12-14_22-27-12 - win_rate__MIN","seed3_date2024-12-14_22-27-12 - win_rate__MAX"
"1030309","","","","","","","","","","0.375","0.375","0.375","","",""
"1040239","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"1040252","","","","","","","","","","","","","0","0","0"
"1040285","0.375","0.375","0.375","","","","","","","","","","","",""
"1040331","","","","","","","","","","0.65625","0.65625","0.65625","","",""
"1040471","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"1050251","","","","","","","0.28125","0.28125","0.28125","","","","","",""
"1050285","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"1050292","","","","","","","","","","1","1","1","","",""
"1050304","0.34375","0.34375","0.34375","","","","","","","","","","","",""
"1050443","","","","","","","","","","","","","0","0","0"
"1060234","","","","","","","0.40625","0.40625","0.40625","","","","","",""
"1060277","0.625","0.625","0.625","","","","","","","","","","","",""
"1060302","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1060420","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1060439","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"1070232","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1070240","","","","","","","","","","0.75","0.75","0.75","","",""
"1070253","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"1070260","","","","","","","0.46875","0.46875","0.46875","","","","","",""
"1070312","0.625","0.625","0.625","","","","","","","","","","","",""
"1080232","","","","","","","0.40625","0.40625","0.40625","","","","","",""
"1080234","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1080260","","","","0.46875","0.46875","0.46875","","","","","","","","",""
"1080272","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1080335","0.53125","0.53125","0.53125","","","","","","","","","","","",""
"1090222","","","","","","","0.40625","0.40625","0.40625","","","","","",""
"1090270","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1090273","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1090321","","","","0.59375","0.59375","0.59375","","","","","","","","",""
"1090384","0.5","0.5","0.5","","","","","","","","","","","",""
"1100240","","","","0.8125","0.8125","0.8125","","","","","","","","",""
"1100247","","","","","","","","","","","","","0","0","0"
"1100250","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1100269","","","","","","","0.375","0.375","0.375","","","","","",""
"1100316","0.75","0.75","0.75","","","","","","","","","","","",""
"1110220","","","","","","","","","","","","","0","0","0"
"1110235","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1110257","","","","","","","0.6875","0.6875","0.6875","","","","","",""
"1110280","","","","0.8125","0.8125","0.8125","","","","","","","","",""
"1110295","0.625","0.625","0.625","","","","","","","","","","","",""
"1120235","0.65625","0.65625","0.65625","","","","","","","","","","","",""
"1120237","","","","0.65625","0.65625","0.65625","","","","","","","","",""
"1120285","","","","","","","","","","0.75","0.75","0.75","","",""
"1120302","","","","","","","0.4375","0.4375","0.4375","","","","","",""
"1120373","","","","","","","","","","","","","0","0","0"
"1130230","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1130269","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1130309","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1130327","0.5","0.5","0.5","","","","","","","","","","","",""
"1130557","","","","","","","","","","","","","0","0","0"
"1140231","","","","","","","0.59375","0.59375","0.59375","","","","","",""
"1140248","0.75","0.75","0.75","","","","","","","","","","","",""
"1140265","","","","0.53125","0.53125","0.53125","","","","","","","","",""
"1140329","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1140580","","","","","","","","","","","","","0","0","0"
"1150245","","","","","","","0.65625","0.65625","0.65625","","","","","",""
"1150253","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1150270","","","","0.65625","0.65625","0.65625","","","","","","","","",""
"1150276","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1150602","","","","","","","","","","","","","0","0","0"
"1160223","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1160235","","","","0.75","0.75","0.75","","","","","","","","",""
"1160285","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1160309","","","","","","","","","","0.875","0.875","0.875","","",""
"1160359","","","","","","","","","","","","","0","0","0"
"1170235","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1170239","","","","","","","","","","","","","0","0","0"
"1170249","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1170292","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"1170293","","","","0.78125","0.78125","0.78125","","","","","","","","",""
"1180327","","","","","","","","","","0.59375","0.59375","0.59375","","",""
"1180379","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1180436","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1180470","","","","","","","","","","","","","0","0","0"
"1180616","0.6875","0.6875","0.6875","","","","","","","","","","","",""
"1190234","","","","","","","","","","0.40625","0.40625","0.40625","","",""
"1190272","0.75","0.75","0.75","","","","","","","","","","","",""
"1190304","","","","0.5","0.5","0.5","","","","","","","","",""
"1190322","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1190348","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"1200244","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1200265","","","","","","","","","","","","","0.125","0.125","0.125"
"1200282","","","","","","","","","","0.375","0.375","0.375","","",""
"1200312","0.875","0.875","0.875","","","","","","","","","","","",""
"1200332","","","","","","","0.59375","0.59375","0.59375","","","","","",""
"1210242","","","","","","","","","","0.8125","0.8125","0.8125","","",""
"1210243","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1210258","0.96875","0.96875","0.96875","","","","0.625","0.625","0.625","","","","","",""
"1210307","","","","0.6875","0.6875","0.6875","","","","","","","","",""
"1220238","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1220267","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1220279","","","","","","","","","","0.8125","0.8125","0.8125","","",""
"1220292","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1220329","","","","","","","0.5625","0.5625","0.5625","","","","","",""
"1230235","","","","0.875","0.875","0.875","","","","","","","","",""
"1230252","0.90625","0.90625","0.90625","","","","","","","","","","0","0","0"
"1230319","","","","","","","0.5625","0.5625","0.5625","","","","","",""
"1230366","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1240221","","","","0.65625","0.65625","0.65625","","","","","","","","",""
"1240222","","","","","","","","","","0.59375","0.59375","0.59375","","",""
"1240244","","","","","","","","","","","","","0","0","0"
"1240298","","","","","","","0.6875","0.6875","0.6875","","","","","",""
"1240316","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1250268","","","","","","","0.71875","0.71875","0.71875","","","","","",""
"1250274","0.875","0.875","0.875","","","","","","","","","","","",""
"1250277","","","","0.78125","0.78125","0.78125","","","","","","","","",""
"1250290","","","","","","","","","","0.78125","0.78125","0.78125","","",""
"1250555","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1260223","","","","","","","0.3125","0.3125","0.3125","","","","","",""
"1260226","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1260258","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1260301","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1260340","","","","","","","","","","0.71875","0.71875","0.71875","","",""
"1270222","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1270229","","","","","","","","","","","","","0.125","0.125","0.125"
"1270240","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1270266","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"1270309","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1280254","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1280278","","","","","","","","","","0.78125","0.78125","0.78125","","",""
"1280289","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1280297","","","","0.875","0.875","0.875","","","","","","","","",""
"1280311","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1290237","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1290245","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1290299","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1290347","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1290573","","","","","","","0.53125","0.53125","0.53125","","","","","",""
"1300264","","","","0.875","0.875","0.875","","","","","","","","",""
"1300268","","","","","","","","","","","","","0.34375","0.34375","0.34375"
"1300269","1","1","1","","","","","","","","","","","",""
"1300280","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1300308","","","","","","","0.5","0.5","0.5","","","","","",""
"1310247","","","","0.78125","0.78125","0.78125","","","","","","","","",""
"1310251","1","1","1","","","","","","","","","","","",""
"1310253","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1310281","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1310282","","","","","","","0.375","0.375","0.375","","","","","",""
"1320253","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1320256","","","","","","","0.375","0.375","0.375","","","","","",""
"1320262","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1320339","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1320347","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1330235","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"1330256","","","","","","","0.34375","0.34375","0.34375","","","","","",""
"1330296","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1330303","","","","","","","","","","1","1","1","","",""
"1330320","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1340235","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"1340293","","","","","","","0.46875","0.46875","0.46875","","","","","",""
"1340301","","","","","","","","","","0.875","0.875","0.875","","",""
"1340317","","","","0.875","0.875","0.875","","","","","","","","",""
"1340388","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1350239","","","","","","","0.6875","0.6875","0.6875","","","","","",""
"1350247","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1350260","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1350316","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1350328","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1360265","","","","","","","","","","0.8125","0.8125","0.8125","","",""
"1360281","0.875","0.875","0.875","","","","","","","","","","","",""
"1360291","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1360311","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1360531","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1370232","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1370300","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1370304","","","","1","1","1","","","","","","","","",""
"1370308","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1370318","","","","","","","0.46875","0.46875","0.46875","","","","","",""
"1380227","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1380232","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1380282","","","","","","","0.1875","0.1875","0.1875","","","","","",""
"1380315","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1380497","","","","","","","","","","","","","0.375","0.375","0.375"
"1390232","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1390264","","","","","","","","","","","","","0.40625","0.40625","0.40625"
"1390280","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1390307","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1390316","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1400277","","","","","","","","","","1","1","1","","",""
"1400292","","","","0.875","0.875","0.875","","","","","","","","",""
"1400295","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1400299","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1400316","","","","","","","","","","","","","0.4375","0.4375","0.4375"
"1410224","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1410251","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1410265","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1410293","","","","","","","","","","","","","0.4375","0.4375","0.4375"
"1410300","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1420236","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1420266","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1420286","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1420323","","","","0.78125","0.78125","0.78125","","","","","","","","",""
"1420329","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1430224","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1430225","","","","","","","0.75","0.75","0.75","","","","","",""
"1430237","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1430280","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1430289","","","","","","","","","","","","","0.65625","0.65625","0.65625"
"1440236","","","","","","","0.75","0.75","0.75","","","","","",""
"1440242","","","","0.71875","0.71875","0.71875","","","","","","","","",""
"1440263","","","","","","","","","","","","","0.65625","0.65625","0.65625"
"1440302","","","","","","","","","","1","1","1","","",""
"1440347","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1450228","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1450265","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1450283","","","","","","","","","","0.875","0.875","0.875","","",""
"1450312","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1450314","","","","","","","","","","","","","0.53125","0.53125","0.53125"
"1460231","","","","","","","","","","","","","0.5","0.5","0.5"
"1460235","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1460268","","","","","","","","","","0.875","0.875","0.875","","",""
"1460280","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1460325","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1470244","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1470286","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1470309","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1470328","","","","","","","","","","","","","0.4375","0.4375","0.4375"
"1470354","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1480227","","","","","","","","","","","","","0.375","0.375","0.375"
"1480238","1","1","1","","","","","","","","","","","",""
"1480263","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1480303","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1480320","","","","","","","0.65625","0.65625","0.65625","","","","","",""
"1490263","","","","","","","","","","","","","0.84375","0.84375","0.84375"
"1490268","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1490283","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1490286","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1490292","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1500237","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1500245","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1500279","","","","","","","","","","","","","0.6875","0.6875","0.6875"
"1500301","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1500388","0.875","0.875","0.875","","","","","","","","","","","",""
"1510228","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1510248","","","","0.8125","0.8125","0.8125","","","","","","","","",""
"1510269","0.875","0.875","0.875","","","","","","","","","","","",""
"1510299","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1510315","","","","","","","","","","","","","0.59375","0.59375","0.59375"
"1520238","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1520298","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1520301","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1520305","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1520313","","","","","","","","","","","","","0.625","0.625","0.625"
"1530222","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1530251","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1530263","","","","","","","","","","","","","0.71875","0.71875","0.71875"
"1530322","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1530419","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1540261","","","","","","","","","","","","","0.5625","0.5625","0.5625"
"1540274","1","1","1","","","","","","","","","","","",""
"1540293","","","","0.875","0.875","0.875","","","","","","","","",""
"1540294","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1540343","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1550258","","","","","","","","","","0.875","0.875","0.875","","",""
"1550270","","","","","","","","","","","","","0.78125","0.78125","0.78125"
"1550295","1","1","1","0.9375","0.9375","0.9375","","","","","","","","",""
"1550418","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1560242","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1560263","","","","0.90625","0.90625","0.90625","","","","","","","0.75","0.75","0.75"
"1560295","","","","","","","0.875","0.875","0.875","","","","","",""
"1560320","","","","","","","","","","0.84375","0.84375","0.84375","","",""
"1570221","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1570283","0.75","0.75","0.75","","","","","","","","","","","",""
"1570308","","","","0.875","0.875","0.875","","","","","","","","",""
"1570324","","","","","","","","","","","","","0.78125","0.78125","0.78125"
"1570434","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1580222","","","","","","","","","","0.71875","0.71875","0.71875","","",""
"1580259","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1580301","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1580302","0.75","0.75","0.75","","","","","","","","","","","",""
"1580328","","","","","","","","","","","","","0.8125","0.8125","0.8125"
"1590230","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1590234","","","","","","","","","","0.875","0.875","0.875","","",""
"1590282","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1590298","","","","","","","","","","","","","0.8125","0.8125","0.8125"
"1590443","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1600229","","","","","","","0.875","0.875","0.875","","","","","",""
"1600242","","","","0.875","0.875","0.875","","","","","","","","",""
"1600287","0.75","0.75","0.75","","","","","","","","","","","",""
"1600309","","","","","","","","","","","","","0.875","0.875","0.875"
"1600398","","","","","","","","","","0.875","0.875","0.875","","",""
"1610245","0.75","0.75","0.75","","","","","","","","","","","",""
"1610277","","","","","","","","","","0.75","0.75","0.75","","",""
"1610284","","","","","","","0.96875","0.96875","0.96875","","","","","",""
"1610293","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1610316","","","","","","","","","","","","","0.84375","0.84375","0.84375"
"1620230","","","","","","","","","","","","","0.8125","0.8125","0.8125"
"1620231","0.9375","0.9375","0.9375","","","","","","","0.96875","0.96875","0.96875","","",""
"1620246","","","","0.875","0.875","0.875","","","","","","","","",""
"1620249","","","","","","","0.75","0.75","0.75","","","","","",""
"1630220","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1630222","","","","0.9375","0.9375","0.9375","","","","","","","0.8125","0.8125","0.8125"
"1630275","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1630321","","","","","","","0.625","0.625","0.625","","","","","",""
"1640221","","","","0.875","0.875","0.875","","","","","","","","",""
"1640223","","","","","","","","","","","","","0.75","0.75","0.75"
"1640246","","","","","","","","","","0.71875","0.71875","0.71875","","",""
"1640255","","","","","","","0.875","0.875","0.875","","","","","",""
"1640267","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1650222","","","","","","","","","","0.875","0.875","0.875","","",""
"1650240","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1650254","","","","0.9375","0.9375","0.9375","","","","","","","0.625","0.625","0.625"
"1650265","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1660226","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1660280","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1660281","","","","","","","","","","0.8125","0.8125","0.8125","","",""
"1660295","","","","","","","0.75","0.75","0.75","","","","","",""
"1660308","","","","","","","","","","","","","0.96875","0.96875","0.96875"
"1670253","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1670260","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1670291","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1670304","","","","","","","","","","0.875","0.875","0.875","","",""
"1670315","","","","","","","","","","","","","0.90625","0.90625","0.90625"
"1680222","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1680238","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1680275","","","","","","","0.875","0.875","0.875","","","","","",""
"1680291","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1680306","","","","","","","","","","","","","0.9375","0.9375","0.9375"
"1690239","","","","0.875","0.875","0.875","","","","","","","","",""
"1690282","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1690294","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1690320","","","","","","","","","","","","","0.96875","0.96875","0.96875"
"1690324","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1700246","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1700290","0.875","0.875","0.875","","","","","","","","","","0.9375","0.9375","0.9375"
"1700297","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1700405","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1710228","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1710230","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1710272","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1710278","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1710387","","","","","","","","","","","","","0.96875","0.96875","0.96875"
"1720223","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1720225","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1720255","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1720256","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1720341","","","","","","","","","","","","","0.9375","0.9375","0.9375"
"1730250","","","","","","","","","","1","1","1","","",""
"1730291","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1730305","","","","0.875","0.875","0.875","","","","","","","","",""
"1730312","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1730466","","","","","","","","","","","","","0.9375","0.9375","0.9375"
"1740236","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1740255","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1740262","","","","0.875","0.875","0.875","","","","","","","","",""
"1740265","","","","","","","","","","","","","0.9375","0.9375","0.9375"
"1740592","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1750233","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1750234","","","","","","","","","","","","","0.84375","0.84375","0.84375"
"1750259","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1750264","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1750301","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1760227","","","","0.78125","0.78125","0.78125","","","","","","","","",""
"1760242","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1760253","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1760332","0.875","0.875","0.875","","","","","","","","","","","",""
"1760430","","","","","","","","","","","","","0.96875","0.96875","0.96875"
"1770220","0.75","0.75","0.75","","","","","","","","","","","",""
"1770242","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1770262","","","","","","","","","","","","","1","1","1"
"1770266","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1770441","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1780220","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1780272","","","","","","","","","","","","","0.90625","0.90625","0.90625"
"1780303","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1780323","0.9375","0.9375","0.9375","","","","0.90625","0.90625","0.90625","","","","","",""
"1790246","0.875","0.875","0.875","","","","","","","","","","","",""
"1790254","","","","1","1","1","","","","","","","","",""
"1790267","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1790296","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1800225","","","","","","","0.875","0.875","0.875","","","","","",""
"1800256","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1800289","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1800324","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1810245","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1810278","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1810295","","","","0.875","0.875","0.875","","","","","","","","",""
"1810419","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1820228","","","","","","","","","","0.875","0.875","0.875","","",""
"1820231","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1820288","","","","0.875","0.875","0.875","","","","","","","","",""
"1820289","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1830280","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1830283","0.875","0.875","0.875","","","","","","","","","","","",""
"1830309","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1830457","","","","","","","","","","1","1","1","","",""
"1840235","","","","","","","0.78125","0.78125","0.78125","","","","","",""
"1840257","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1840265","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1840315","","","","0.8125","0.8125","0.8125","","","","","","","","",""
"1850232","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1850261","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1850262","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1850290","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1860222","","","","","","","0.84375","0.84375","0.84375","","","","","",""
"1860282","","","","0.6875","0.6875","0.6875","","","","","","","","",""
"1860298","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1860317","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1870236","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1870237","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1870277","0.875","0.875","0.875","","","","","","","","","","","",""
"1870314","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1880220","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1880223","","","","0.84375","0.84375","0.84375","","","","","","","","",""
"1880237","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1880491","","","","","","","0.875","0.875","0.875","","","","","",""
"1890221","","","","","","","","","","0.90625","0.90625","0.90625","","",""
"1890264","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1890265","","","","0.90625","0.90625","0.90625","","","","","","","","",""
"1890422","","","","","","","0.96875","0.96875","0.96875","","","","","",""
"1900260","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1900265","","","","","","","","","","0.9375","0.9375","0.9375","","",""
"1900285","","","","0.9375","0.9375","0.9375","","","","","","","","",""
"1900291","","","","","","","0.9375","0.9375","0.9375","","","","","",""
"1910246","0.875","0.875","0.875","","","","","","","","","","","",""
"1910262","","","","0.96875","0.96875","0.96875","","","","","","","","",""
"1910283","","","","","","","","","","0.8125","0.8125","0.8125","","",""
"1910308","","","","","","","0.90625","0.90625","0.90625","","","","","",""
"1920230","","","","","","","","","","0.96875","0.96875","0.96875","","",""
"1920240","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1920249","","","","","","","0.8125","0.8125","0.8125","","","","","",""
"1920288","","","","1","1","1","","","","","","","","",""
