"Step","seed1_date2024-12-03_23-33-26 - win_rate","seed1_date2024-12-03_23-33-26 - win_rate__MIN","seed1_date2024-12-03_23-33-26 - win_rate__MAX","seed5_date2024-12-03_23-32-37 - win_rate","seed5_date2024-12-03_23-32-37 - win_rate__MIN","seed5_date2024-12-03_23-32-37 - win_rate__MAX","seed4_date2024-12-03_23-32-23 - win_rate","seed4_date2024-12-03_23-32-23 - win_rate__MIN","seed4_date2024-12-03_23-32-23 - win_rate__MAX","seed2_date2024-12-03_23-33-12 - win_rate","seed2_date2024-12-03_23-33-12 - win_rate__MIN","seed2_date2024-12-03_23-33-12 - win_rate__MAX","seed3_date2024-12-03_23-32-56 - win_rate","seed3_date2024-12-03_23-32-56 - win_rate__MIN","seed3_date2024-12-03_23-32-56 - win_rate__MAX"
"1090641","0.6875","0.6875","0.6875","","","","","","","","","","","",""
"1090645","","","","","","","0","0","0","","","","","",""
"1090661","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1090689","","","","","","","","","","0","0","0","","",""
"1090695","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1100618","","","","","","","0","0","0","","","","","",""
"1100631","","","","","","","","","","0","0","0","","",""
"1100669","","","","0","0","0","","","","","","","","",""
"1100670","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1100754","","","","","","","","","","","","","0.125","0.125","0.125"
"1110628","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1110642","","","","0","0","0","","","","","","","","",""
"1110646","0.6875","0.6875","0.6875","","","","","","","","","","","",""
"1110666","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1110708","","","","","","","0","0","0","","","","","",""
"1120622","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1120634","0.28125","0.28125","0.28125","","","","","","","","","","","",""
"1120640","","","","","","","","","","0","0","0","","",""
"1120675","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1120699","","","","","","","0","0","0","","","","","",""
"1130615","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1130624","0.625","0.625","0.625","","","","","","","","","","","",""
"1130637","","","","","","","0","0","0","","","","","",""
"1130650","","","","","","","","","","0","0","0","","",""
"1130684","","","","0","0","0","","","","","","","","",""
"1140609","","","","","","","0","0","0","","","","","",""
"1140612","","","","","","","","","","0","0","0","","",""
"1140631","","","","0","0","0","","","","","","","","",""
"1140653","0.25","0.25","0.25","","","","","","","","","","","",""
"1140655","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1150620","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1150650","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1150652","","","","0","0","0","","","","","","","","",""
"1150657","0.65625","0.65625","0.65625","","","","","","","","","","","",""
"1150704","","","","","","","0","0","0","","","","","",""
"1160606","","","","","","","0","0","0","","","","","",""
"1160619","0.3125","0.3125","0.3125","","","","","","","","","","","",""
"1160634","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1160707","","","","","","","","","","0","0","0","","",""
"1160717","","","","0","0","0","","","","","","","","",""
"1170636","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1170639","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"1170659","","","","","","","","","","","","","0.125","0.125","0.125"
"1170734","","","","","","","0","0","0","","","","","",""
"1170769","","","","","","","","","","0","0","0","","",""
"1180605","","","","","","","0","0","0","","","","","",""
"1180630","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1180676","0.625","0.625","0.625","","","","","","","","","","","",""
"1180685","","","","","","","","","","0","0","0","","",""
"1180686","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1190607","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1190624","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1190723","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1190745","","","","","","","0","0","0","","","","","",""
"1190768","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1200610","0.3125","0.3125","0.3125","","","","","","","","","","","",""
"1200616","","","","","","","","","","0","0","0","","",""
"1200655","","","","","","","0","0","0","","","","","",""
"1200683","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1200736","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1210605","","","","","","","","","","0","0","0","","",""
"1210630","","","","0.125","0.125","0.125","0","0","0","","","","","",""
"1210636","0.65625","0.65625","0.65625","","","","","","","","","","","",""
"1210647","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1220655","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1220692","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1220697","","","","","","","","","","0","0","0","","",""
"1220751","","","","","","","0","0","0","","","","","",""
"1220763","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1230607","0.53125","0.53125","0.53125","","","","","","","","","","","",""
"1230694","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1230717","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1230720","","","","","","","0","0","0","","","","","",""
"1230722","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1240605","0.65625","0.65625","0.65625","","","","","","","","","","","",""
"1240633","","","","","","","","","","0","0","0","","",""
"1240685","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1240691","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1240733","","","","","","","0","0","0","","","","","",""
"1250605","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1250622","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1250660","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1250663","0.375","0.375","0.375","","","","","","","","","","","",""
"1250734","","","","","","","0","0","0","","","","","",""
"1260623","0.625","0.625","0.625","","","","","","","","","","","",""
"1260693","","","","","","","0","0","0","","","","","",""
"1260749","","","","0","0","0","","","","","","","","",""
"1260752","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1260765","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1270608","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1270615","0.5625","0.5625","0.5625","","","","","","","","","","","",""
"1270621","","","","","","","0","0","0","","","","","",""
"1270652","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1270690","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1280617","0.6875","0.6875","0.6875","","","","","","","","","","","",""
"1280632","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1280653","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1280673","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1280768","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1290602","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1290619","","","","","","","","","","0","0","0","","",""
"1290647","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1290689","","","","","","","0","0","0","","","","","",""
"1290691","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1300612","0.875","0.875","0.875","","","","","","","","","","","",""
"1300620","","","","0","0","0","","","","","","","","",""
"1300641","","","","","","","0","0","0","","","","","",""
"1300668","","","","","","","","","","0","0","0","","",""
"1300719","","","","","","","","","","","","","0.3125","0.3125","0.3125"
"1310619","","","","","","","0","0","0","","","","","",""
"1310626","0.625","0.625","0.625","","","","","","","","","","0.09375","0.09375","0.09375"
"1310693","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1310713","","","","0","0","0","","","","","","","","",""
"1320602","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1320610","","","","","","","0","0","0","","","","","",""
"1320620","","","","","","","","","","0","0","0","","",""
"1320726","","","","0.0625","0.0625","0.0625","","","","","","","0.09375","0.09375","0.09375"
"1330620","","","","0","0","0","","","","","","","","",""
"1330661","0.875","0.875","0.875","","","","","","","","","","","",""
"1330720","","","","","","","0","0","0","","","","","",""
"1330727","","","","","","","","","","0","0","0","","",""
"1330743","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1340607","","","","0","0","0","","","","","","","","",""
"1340626","0.875","0.875","0.875","","","","","","","","","","","",""
"1340630","","","","","","","0","0","0","","","","","",""
"1340674","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1340687","","","","","","","","","","","","","0.125","0.125","0.125"
"1350612","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1350621","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1350665","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1350682","","","","","","","","","","0","0","0","","",""
"1350696","","","","","","","0","0","0","","","","","",""
"1360602","0.875","0.875","0.875","","","","","","","","","","","",""
"1360642","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1360668","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1360694","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1360718","","","","","","","0","0","0","","","","","",""
"1370618","0.875","0.875","0.875","","","","","","","","","","","",""
"1370623","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1370658","","","","","","","0","0","0","","","","","",""
"1370670","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1370719","","","","","","","","","","","","","0.125","0.125","0.125"
"1380602","","","","","","","","","","","","","0.125","0.125","0.125"
"1380610","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1380626","","","","0","0","0","","","","","","","","",""
"1380631","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1380706","","","","","","","0","0","0","","","","","",""
"1390636","0.84375","0.84375","0.84375","","","","","","","","","","0.03125","0.03125","0.03125"
"1390637","","","","","","","0","0","0","","","","","",""
"1390665","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1390708","","","","0","0","0","","","","","","","","",""
"1400618","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1400647","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1400714","","","","0","0","0","","","","","","","","",""
"1400715","","","","","","","0","0","0","","","","","",""
"1400727","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1410609","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1410634","","","","","","","0","0","0","","","","","",""
"1410685","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1410723","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1410738","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1420603","","","","","","","","","","0","0","0","","",""
"1420610","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1420616","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1420627","","","","0","0","0","","","","","","","","",""
"1420696","","","","","","","0","0","0","","","","","",""
"1430617","","","","","","","0","0","0","","","","","",""
"1430621","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1430626","0.75","0.75","0.75","","","","","","","","","","","",""
"1430652","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1430676","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1440632","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1440634","","","","","","","0","0","0","","","","","",""
"1440638","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1440640","","","","","","","","","","","","","0.125","0.125","0.125"
"1440719","","","","","","","","","","0","0","0","","",""
"1450657","0.75","0.75","0.75","","","","","","","","","","","",""
"1450666","","","","","","","0","0","0","","","","","",""
"1450669","","","","0.125","0.125","0.125","","","","","","","","",""
"1450693","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1450738","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1460633","","","","","","","","","","0.125","0.125","0.125","","",""
"1460652","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1460657","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1460677","0.75","0.75","0.75","","","","","","","","","","","",""
"1460690","","","","0","0","0","","","","","","","","",""
"1470601","","","","0.125","0.125","0.125","","","","","","","","",""
"1470634","","","","","","","0","0","0","","","","","",""
"1470640","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1470680","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1470768","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1480633","","","","","","","0","0","0","","","","","",""
"1480634","0.71875","0.71875","0.71875","","","","","","","","","","","",""
"1480635","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1480712","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1480761","","","","0.125","0.125","0.125","","","","","","","","",""
"1490606","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1490639","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1490680","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1490687","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1490726","","","","","","","0","0","0","","","","","",""
"1500604","","","","","","","","","","0","0","0","","",""
"1500624","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1500694","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1500704","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1500750","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1510620","","","","","","","0","0","0","","","","","",""
"1510652","","","","0","0","0","","","","","","","","",""
"1510663","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1510671","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1510675","0.96875","0.96875","0.96875","","","","","","","","","","","",""
"1520626","","","","","","","0","0","0","","","","","",""
"1520641","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1520646","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1520659","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1520711","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1530642","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1530653","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1530658","","","","","","","0","0","0","","","","","",""
"1530742","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1530761","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"1540608","","","","","","","","","","0.125","0.125","0.125","","",""
"1540619","","","","0","0","0","","","","","","","","",""
"1540663","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1540666","","","","","","","0","0","0","","","","","",""
"1540769","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1550619","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1550623","","","","","","","0","0","0","","","","","",""
"1550643","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1550652","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1550757","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1560614","","","","","","","","","","0.125","0.125","0.125","","",""
"1560629","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1560655","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1560667","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1560670","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"1570631","","","","","","","","","","","","","0.25","0.25","0.25"
"1570639","","","","","","","","","","0.125","0.125","0.125","","",""
"1570640","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1570682","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1570708","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1580653","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1580657","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1580720","","","","","","","0","0","0","","","","","",""
"1580742","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1580765","","","","","","","","","","","","","0.125","0.125","0.125"
"1590621","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1590638","0.875","0.875","0.875","","","","","","","","","","","",""
"1590640","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1590669","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1590693","","","","","","","0","0","0","","","","","",""
"1600609","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"1600627","0.875","0.875","0.875","","","","","","","","","","","",""
"1600656","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1600737","","","","","","","0","0","0","","","","","",""
"1600738","","","","","","","","","","","","","0.125","0.125","0.125"
"1610617","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1610644","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1610653","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1610688","","","","","","","","","","","","","0.25","0.25","0.25"
"1610695","","","","","","","0","0","0","","","","","",""
"1620627","","","","","","","","","","0.125","0.125","0.125","","",""
"1620631","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1620647","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1620649","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1620671","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1630612","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1630625","","","","0.21875","0.21875","0.21875","","","","","","","","",""
"1630633","","","","","","","0","0","0","","","","","",""
"1630642","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1630653","","","","","","","","","","0.125","0.125","0.125","","",""
"1640616","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1640649","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1640655","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1640668","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1640760","","","","","","","0","0","0","","","","","",""
"1650603","","","","","","","0","0","0","","","","","",""
"1650644","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1650660","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1650671","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"1650747","","","","","","","","","","","","","0.25","0.25","0.25"
"1660621","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1660622","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1660627","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1660638","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1660653","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1670613","0.875","0.875","0.875","","","","","","","","","","","",""
"1670615","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1670676","","","","","","","","","","","","","0.25","0.25","0.25"
"1670723","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1670736","","","","","","","0","0","0","","","","","",""
"1680605","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1680617","","","","","","","0","0","0","","","","","",""
"1680672","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1680726","","","","","","","","","","","","","0.125","0.125","0.125"
"1680749","","","","","","","","","","0.125","0.125","0.125","","",""
"1690613","","","","","","","","","","0.125","0.125","0.125","","",""
"1690624","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1690677","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1690694","","","","","","","","","","","","","0.125","0.125","0.125"
"1690720","","","","","","","0","0","0","","","","","",""
"1700624","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"1700631","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1700632","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1700635","","","","0.25","0.25","0.25","","","","","","","","",""
"1700761","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1710600","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1710626","","","","0.25","0.25","0.25","","","","","","","","",""
"1710646","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1710710","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"1710739","","","","","","","0","0","0","","","","","",""
"1720646","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"1720656","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1720718","","","","","","","0","0","0","","","","","",""
"1720737","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"1720750","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1730623","0.875","0.875","0.875","","","","","","","","","","","",""
"1730627","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1730680","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1730711","","","","0.25","0.25","0.25","","","","","","","","",""
"1730730","","","","","","","0","0","0","","","","","",""
"1740610","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1740615","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"1740681","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1740712","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1740738","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1750616","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1750646","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1750668","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1750681","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1750690","","","","0.125","0.125","0.125","","","","","","","","",""
"1760607","","","","","","","","","","","","","0.25","0.25","0.25"
"1760623","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1760633","","","","","","","","","","0.125","0.125","0.125","","",""
"1760637","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"1760750","","","","","","","0","0","0","","","","","",""
"1770613","0.875","0.875","0.875","","","","","","","","","","","",""
"1770633","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"1770667","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1770684","","","","","","","0","0","0","","","","","",""
"1770690","","","","0.21875","0.21875","0.21875","","","","","","","","",""
"1780637","0.9375","0.9375","0.9375","","","","","","","","","","","",""
"1780649","","","","0.3125","0.3125","0.3125","","","","","","","","",""
"1780661","","","","","","","","","","","","","0.125","0.125","0.125"
"1780711","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1780727","","","","","","","","","","0.125","0.125","0.125","","",""
"1790608","","","","","","","","","","","","","0.25","0.25","0.25"
"1790613","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"1790634","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1790703","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1790760","","","","","","","0","0","0","","","","","",""
"1800602","","","","","","","","","","0.125","0.125","0.125","","",""
"1800611","","","","","","","0","0","0","","","","","",""
"1800636","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1800641","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1800729","","","","","","","","","","","","","0.125","0.125","0.125"
"1810603","","","","","","","0","0","0","","","","","",""
"1810618","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1810638","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1810671","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"1810717","","","","0.21875","0.21875","0.21875","","","","","","","","",""
"1820604","","","","","","","","","","0.125","0.125","0.125","","",""
"1820625","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"1820660","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1820664","","","","","","","","","","","","","0.15625","0.15625","0.15625"
"1820683","","","","","","","0.15625","0.15625","0.15625","","","","","",""
"1830600","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1830615","","","","0.25","0.25","0.25","","","","","","","","",""
"1830639","0.90625","0.90625","0.90625","","","","","","","","","","","",""
"1830641","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1830707","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1840624","","","","","","","","","","0.125","0.125","0.125","","",""
"1840651","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1840655","0.6875","0.6875","0.6875","","","","","","","","","","","",""
"1840678","","","","0.03125","0.03125","0.03125","","","","","","","","",""
"1840733","","","","","","","0","0","0","","","","","",""
"1850600","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1850601","0.875","0.875","0.875","","","","","","","","","","","",""
"1850609","","","","","","","","","","0.1875","0.1875","0.1875","","",""
"1850709","","","","0.25","0.25","0.25","","","","","","","","",""
"1850752","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1860645","","","","0","0","0","","","","","","","","",""
"1860650","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1860711","","","","","","","","","","","","","0.28125","0.28125","0.28125"
"1860724","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1860749","","","","","","","0","0","0","","","","","",""
"1870626","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1870644","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1870678","","","","","","","","","","","","","0.0625","0.0625","0.0625"
"1870711","","","","","","","0","0","0","","","","","",""
"1870722","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"1880609","0.875","0.875","0.875","","","","","","","","","","","",""
"1880616","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1880627","","","","","","","","","","0.21875","0.21875","0.21875","","",""
"1880702","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"1880747","","","","0","0","0","","","","","","","","",""
"1890621","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1890626","","","","","","","","","","","","","0.21875","0.21875","0.21875"
"1890683","","","","","","","","","","0.15625","0.15625","0.15625","","",""
"1890757","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1890769","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1900616","","","","","","","","","","","","","0.25","0.25","0.25"
"1900623","","","","","","","0","0","0","","","","","",""
"1900627","0.875","0.875","0.875","","","","","","","","","","","",""
"1900644","","","","","","","","","","0.09375","0.09375","0.09375","","",""
"1900693","","","","0.09375","0.09375","0.09375","","","","","","","","",""
"1910616","","","","","","","","","","0.03125","0.03125","0.03125","","",""
"1910625","","","","","","","","","","","","","0.25","0.25","0.25"
"1910634","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1910697","","","","0.15625","0.15625","0.15625","","","","","","","","",""
"1910749","","","","","","","0","0","0","","","","","",""
"1920602","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1920606","0.875","0.875","0.875","","","","","","","","","","","",""
"1920609","","","","","","","","","","0.0625","0.0625","0.0625","0.28125","0.28125","0.28125"
"1920704","","","","","","","0","0","0","","","","","",""
"1930633","","","","0.0625","0.0625","0.0625","","","","","","","","",""
"1930635","","","","","","","","","","0.25","0.25","0.25","","",""
"1930638","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1930658","0.84375","0.84375","0.84375","","","","","","","","","","0.1875","0.1875","0.1875"
"1940630","0.8125","0.8125","0.8125","","","","","","","","","","","",""
"1940645","","","","","","","","","","","","","0.34375","0.34375","0.34375"
"1940677","","","","","","","","","","0.25","0.25","0.25","","",""
"1940684","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"1940699","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1950618","","","","","","","","","","","","","0.125","0.125","0.125"
"1950660","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"1950676","","","","0.34375","0.34375","0.34375","","","","","","","","",""
"1950708","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1950731","0.4375","0.4375","0.4375","","","","","","","","","","","",""
"1960631","","","","","","","","","","0.0625","0.0625","0.0625","","",""
"1960635","0.84375","0.84375","0.84375","","","","","","","","","","","",""
"1960636","","","","","","","","","","","","","0.09375","0.09375","0.09375"
"1960703","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1960727","","","","0.28125","0.28125","0.28125","","","","","","","","",""
"1970634","","","","0.25","0.25","0.25","","","","","","","","",""
"1970652","","","","","","","0","0","0","","","","","",""
"1970667","","","","","","","","","","0.28125","0.28125","0.28125","","",""
"1970710","0.875","0.875","0.875","","","","","","","","","","","",""
"1970757","","","","","","","","","","","","","0.1875","0.1875","0.1875"
"1980616","","","","","","","","","","","","","0.25","0.25","0.25"
"1980639","0.78125","0.78125","0.78125","","","","","","","","","","","",""
"1980645","","","","","","","","","","0.125","0.125","0.125","","",""
"1980665","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1980690","","","","0.25","0.25","0.25","","","","","","","","",""
"1990629","","","","0.1875","0.1875","0.1875","","","","","","","","",""
"1990633","0.9375","0.9375","0.9375","","","","","","","","","","","",""
