"Step","seed0_date2024-12-09_02-36-28 - win_rate","seed0_date2024-12-09_02-36-28 - win_rate__MIN","seed0_date2024-12-09_02-36-28 - win_rate__MAX","seed3_date2024-12-09_02-37-26 - win_rate","seed3_date2024-12-09_02-37-26 - win_rate__MIN","seed3_date2024-12-09_02-37-26 - win_rate__MAX","seed4_date2024-12-09_02-37-42 - win_rate","seed4_date2024-12-09_02-37-42 - win_rate__MIN","seed4_date2024-12-09_02-37-42 - win_rate__MAX","seed1_date2024-12-09_02-36-50 - win_rate","seed1_date2024-12-09_02-36-50 - win_rate__MIN","seed1_date2024-12-09_02-36-50 - win_rate__MAX","seed2_date2024-12-09_02-37-07 - win_rate","seed2_date2024-12-09_02-37-07 - win_rate__MIN","seed2_date2024-12-09_02-37-07 - win_rate__MAX"
"1180233","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1180236","","","","","","","0","0","0","","","","","",""
"1180264","","","","","","","","","","0","0","0","","",""
"1180363","","","","0","0","0","","","","","","","","",""
"1190229","","","","","","","","","","","","","0","0","0"
"1190237","","","","","","","0","0","0","","","","","",""
"1190255","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1190285","","","","","","","","","","0","0","0","","",""
"1190368","","","","0","0","0","","","","","","","","",""
"1200223","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1200224","","","","","","","0","0","0","","","","","",""
"1200254","","","","","","","","","","","","","0","0","0"
"1200325","","","","","","","","","","0","0","0","","",""
"1200343","","","","0","0","0","","","","","","","","",""
"1210230","","","","","","","","","","","","","0","0","0"
"1210240","","","","","","","0","0","0","","","","","",""
"1210256","0","0","0","","","","","","","","","","","",""
"1210266","","","","0","0","0","","","","","","","","",""
"1210358","","","","","","","","","","0","0","0","","",""
"1220229","","","","","","","","","","","","","0","0","0"
"1220231","","","","0","0","0","","","","","","","","",""
"1220241","","","","","","","0","0","0","","","","","",""
"1220254","0","0","0","","","","","","","","","","","",""
"1220291","","","","","","","","","","0","0","0","","",""
"1230224","","","","0","0","0","","","","","","","","",""
"1230226","0","0","0","","","","","","","","","","","",""
"1230229","","","","","","","0","0","0","","","","","",""
"1230233","","","","","","","","","","","","","0","0","0"
"1230314","","","","","","","","","","0","0","0","","",""
"1240225","","","","","","","","","","","","","0","0","0"
"1240232","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1240241","","","","","","","0","0","0","","","","","",""
"1240272","","","","","","","","","","0","0","0","","",""
"1240322","","","","0","0","0","","","","","","","","",""
"1250221","","","","0","0","0","","","","","","","","",""
"1250226","","","","","","","","","","","","","0","0","0"
"1250228","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1250241","0","0","0","","","","","","","","","","","",""
"1250345","","","","","","","","","","0","0","0","","",""
"1260220","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1260225","","","","","","","","","","","","","0","0","0"
"1260235","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1260294","","","","","","","","","","0","0","0","","",""
"1260347","","","","0","0","0","","","","","","","","",""
"1270220","0","0","0","","","","","","","","","","","",""
"1270226","","","","","","","","","","","","","0","0","0"
"1270229","","","","0","0","0","","","","","","","","",""
"1270251","","","","","","","0","0","0","","","","","",""
"1270359","","","","","","","","","","0","0","0","","",""
"1280223","0.03125","0.03125","0.03125","","","","0","0","0","","","","","",""
"1280235","","","","","","","","","","","","","0","0","0"
"1280310","","","","0","0","0","","","","","","","","",""
"1280353","","","","","","","","","","0","0","0","","",""
"1290236","","","","","","","0","0","0","","","","","",""
"1290239","","","","","","","","","","","","","0","0","0"
"1290250","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1290251","","","","","","","","","","0","0","0","","",""
"1290346","","","","0","0","0","","","","","","","","",""
"1300226","0","0","0","","","","","","","","","","","",""
"1300235","","","","","","","0","0","0","","","","","",""
"1300247","","","","","","","","","","","","","0","0","0"
"1300286","","","","","","","","","","0","0","0","","",""
"1300358","","","","0","0","0","","","","","","","","",""
"1310246","","","","","","","","","","","","","0","0","0"
"1310248","0.0625","0.0625","0.0625","","","","0","0","0","","","","","",""
"1310302","","","","","","","","","","0","0","0","","",""
"1310351","","","","0","0","0","","","","","","","","",""
"1320229","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1320244","","","","","","","0","0","0","","","","0","0","0"
"1320288","","","","","","","","","","0","0","0","","",""
"1320350","","","","0","0","0","","","","","","","","",""
"1330232","","","","","","","","","","0","0","0","","",""
"1330238","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1330244","","","","","","","","","","","","","0","0","0"
"1330251","0","0","0","","","","","","","","","","","",""
"1330333","","","","0","0","0","","","","","","","","",""
"1340221","","","","","","","","","","","","","0","0","0"
"1340236","","","","","","","0","0","0","","","","","",""
"1340245","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1340353","","","","","","","","","","0","0","0","","",""
"1340357","","","","0","0","0","","","","","","","","",""
"1350229","","","","","","","","","","","","","0","0","0"
"1350236","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1350251","","","","","","","0","0","0","","","","","",""
"1350298","","","","","","","","","","0","0","0","","",""
"1350309","","","","0","0","0","","","","","","","","",""
"1360220","","","","","","","","","","","","","0","0","0"
"1360221","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1360226","","","","0","0","0","","","","","","","","",""
"1360236","0","0","0","","","","","","","","","","","",""
"1360308","","","","","","","","","","0","0","0","","",""
"1370220","","","","","","","","","","0","0","0","","",""
"1370224","","","","","","","","","","","","","0","0","0"
"1370248","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1370254","0.125","0.125","0.125","","","","","","","","","","","",""
"1370353","","","","0","0","0","","","","","","","","",""
"1380222","","","","","","","","","","","","","0","0","0"
"1380235","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1380239","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1380257","","","","0","0","0","","","","","","","","",""
"1380340","","","","","","","","","","0","0","0","","",""
"1390235","","","","","","","","","","","","","0","0","0"
"1390246","","","","","","","0","0","0","","","","","",""
"1390258","","","","0","0","0","","","","","","","","",""
"1390265","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1390326","","","","","","","","","","0","0","0","","",""
"1400229","","","","","","","0.0625","0.0625","0.0625","","","","0","0","0"
"1400230","","","","0","0","0","","","","","","","","",""
"1400236","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1400257","","","","","","","","","","0","0","0","","",""
"1410222","","","","","","","0","0","0","","","","","",""
"1410232","","","","","","","","","","","","","0","0","0"
"1410242","","","","","","","","","","0","0","0","","",""
"1410257","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1410312","","","","0","0","0","","","","","","","","",""
"1420222","","","","","","","0","0","0","","","","","",""
"1420235","","","","0","0","0","","","","","","","","",""
"1420236","0.03125","0.03125","0.03125","","","","","","","","","","0","0","0"
"1420362","","","","","","","","","","0","0","0","","",""
"1430220","","","","","","","0.03125","0.03125","0.03125","","","","0","0","0"
"1430228","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1430235","","","","0","0","0","","","","","","","","",""
"1430251","","","","","","","","","","0","0","0","","",""
"1440231","","","","","","","0","0","0","","","","","",""
"1440237","","","","","","","","","","0","0","0","","",""
"1440246","","","","","","","","","","","","","0","0","0"
"1440252","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1440285","","","","0","0","0","","","","","","","","",""
"1450234","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1450236","","","","","","","","","","","","","0","0","0"
"1450238","","","","","","","0","0","0","","","","","",""
"1450320","","","","","","","","","","0","0","0","","",""
"1450356","","","","0","0","0","","","","","","","","",""
"1460228","","","","","","","","","","","","","0","0","0"
"1460230","","","","","","","0","0","0","","","","","",""
"1460246","0.125","0.125","0.125","","","","","","","","","","","",""
"1460314","","","","","","","","","","0","0","0","","",""
"1460329","","","","0","0","0","","","","","","","","",""
"1470221","","","","","","","0","0","0","","","","","",""
"1470243","","","","","","","","","","","","","0","0","0"
"1470246","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1470256","","","","","","","","","","0","0","0","","",""
"1470321","","","","0","0","0","","","","","","","","",""
"1480223","","","","","","","","","","","","","0","0","0"
"1480228","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1480234","","","","","","","0","0","0","","","","","",""
"1480338","","","","","","","","","","0","0","0","","",""
"1480351","","","","0","0","0","","","","","","","","",""
"1490223","","","","","","","","","","","","","0","0","0"
"1490246","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1490253","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1490304","","","","","","","","","","0","0","0","","",""
"1490347","","","","0","0","0","","","","","","","","",""
"1500222","","","","","","","","","","","","","0","0","0"
"1500224","","","","","","","0","0","0","","","","","",""
"1500231","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1500272","","","","","","","","","","0","0","0","","",""
"1500345","","","","0","0","0","","","","","","","","",""
"1510243","0","0","0","","","","","","","","","","","",""
"1510250","","","","","","","","","","","","","0","0","0"
"1510258","","","","","","","0","0","0","","","","","",""
"1510275","","","","0","0","0","","","","","","","","",""
"1510301","","","","","","","","","","0","0","0","","",""
"1520222","","","","","","","","","","0","0","0","","",""
"1520237","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1520239","","","","","","","","","","","","","0","0","0"
"1520246","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1520252","","","","0","0","0","","","","","","","","",""
"1530228","0","0","0","","","","","","","","","","","",""
"1530239","","","","","","","","","","","","","0","0","0"
"1530241","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1530272","","","","","","","","","","0","0","0","","",""
"1530368","","","","0","0","0","","","","","","","","",""
"1540233","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1540244","","","","","","","","","","","","","0","0","0"
"1540250","","","","","","","0","0","0","","","","","",""
"1540255","","","","","","","","","","0","0","0","","",""
"1540361","","","","0","0","0","","","","","","","","",""
"1550221","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1550225","","","","","","","","","","","","","0","0","0"
"1550235","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1550280","","","","","","","","","","0","0","0","","",""
"1550314","","","","0","0","0","","","","","","","","",""
"1560227","","","","","","","0","0","0","","","","","",""
"1560230","","","","","","","","","","","","","0","0","0"
"1560237","","","","0","0","0","","","","","","","","",""
"1560240","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1560337","","","","","","","","","","0","0","0","","",""
"1570225","","","","","","","","","","","","","0","0","0"
"1570230","","","","","","","0","0","0","","","","","",""
"1570232","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1570278","","","","","","","","","","0","0","0","","",""
"1570332","","","","0","0","0","","","","","","","","",""
"1580224","","","","","","","0","0","0","","","","0","0","0"
"1580234","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1580284","","","","","","","","","","0","0","0","","",""
"1580307","","","","0","0","0","","","","","","","","",""
"1590221","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1590228","","","","","","","","","","","","","0","0","0"
"1590253","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1590312","","","","","","","","","","0","0","0","","",""
"1590319","","","","0","0","0","","","","","","","","",""
"1600221","","","","","","","","","","","","","0","0","0"
"1600232","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1600237","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"1600240","","","","0","0","0","","","","","","","","",""
"1600257","","","","","","","","","","0","0","0","","",""
"1610241","","","","","","","0","0","0","","","","","",""
"1610247","0.15625","0.15625","0.15625","","","","","","","","","","0","0","0"
"1610251","","","","0","0","0","","","","","","","","",""
"1610266","","","","","","","","","","0","0","0","","",""
"1620221","","","","","","","","","","","","","0","0","0"
"1620233","","","","","","","0.125","0.125","0.125","","","","","",""
"1620242","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1620256","","","","","","","","","","0","0","0","","",""
"1620356","","","","0","0","0","","","","","","","","",""
"1630233","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1630238","","","","","","","","","","","","","0","0","0"
"1630250","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"1630284","","","","","","","","","","0","0","0","","",""
"1630337","","","","0","0","0","","","","","","","","",""
"1640231","","","","","","","0.0625","0.0625","0.0625","","","","0","0","0"
"1640235","0.125","0.125","0.125","","","","","","","","","","","",""
"1640263","","","","","","","","","","0","0","0","","",""
"1640318","","","","0","0","0","","","","","","","","",""
"1650234","","","","","","","","","","","","","0","0","0"
"1650242","","","","0","0","0","","","","","","","","",""
"1650251","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1650265","","","","","","","0","0","0","","","","","",""
"1650361","","","","","","","","","","0","0","0","","",""
"1660224","","","","","","","0","0","0","","","","","",""
"1660238","","","","","","","","","","0","0","0","0","0","0"
"1660252","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1660328","","","","0","0","0","","","","","","","","",""
"1670220","","","","0","0","0","","","","","","","","",""
"1670223","","","","","","","","","","","","","0","0","0"
"1670230","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1670243","","","","","","","0","0","0","","","","","",""
"1670339","","","","","","","","","","0","0","0","","",""
"1680220","","","","","","","","","","","","","0","0","0"
"1680244","","","","","","","0","0","0","","","","","",""
"1680248","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1680300","","","","0","0","0","","","","","","","","",""
"1680353","","","","","","","","","","0","0","0","","",""
"1690234","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1690241","","","","","","","","","","","","","0","0","0"
"1690242","0","0","0","","","","","","","","","","","",""
"1690256","","","","","","","","","","0","0","0","","",""
"1690302","","","","0","0","0","","","","","","","","",""
"1700222","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1700232","","","","","","","0","0","0","","","","","",""
"1700237","","","","","","","","","","","","","0","0","0"
"1700263","","","","","","","","","","0","0","0","","",""
"1700278","","","","0","0","0","","","","","","","","",""
"1710224","","","","","","","0","0","0","","","","","",""
"1710225","","","","","","","","","","","","","0","0","0"
"1710229","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1710310","","","","0","0","0","","","","","","","","",""
"1710346","","","","","","","","","","0","0","0","","",""
"1720221","","","","","","","","","","","","","0","0","0"
"1720229","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1720239","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1720294","","","","0","0","0","","","","","","","","",""
"1720362","","","","","","","","","","0","0","0","","",""
"1730235","","","","","","","","","","","","","0","0","0"
"1730239","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1730246","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1730324","","","","0","0","0","","","","","","","","",""
"1730326","","","","","","","","","","0","0","0","","",""
"1740221","","","","","","","0","0","0","","","","","",""
"1740222","","","","","","","","","","","","","0","0","0"
"1740227","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1740244","","","","","","","","","","0","0","0","","",""
"1740255","","","","0","0","0","","","","","","","","",""
"1750228","","","","","","","","","","","","","0","0","0"
"1750237","0.1875","0.1875","0.1875","","","","","","","","","","","",""
"1750245","","","","","","","0","0","0","","","","","",""
"1750253","","","","0","0","0","","","","","","","","",""
"1750282","","","","","","","","","","0","0","0","","",""
"1760220","0.125","0.125","0.125","","","","","","","","","","","",""
"1760224","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"1760242","","","","","","","","","","0","0","0","","",""
"1760251","","","","","","","0","0","0","","","","","",""
"1760354","","","","0","0","0","","","","","","","","",""
"1770222","0.1875","0.1875","0.1875","","","","","","","","","","","",""
"1770246","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1770248","","","","","","","","","","","","","0","0","0"
"1770269","","","","0","0","0","","","","","","","","",""
"1770289","","","","","","","","","","0","0","0","","",""
"1780232","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1780233","","","","0","0","0","","","","","","","","",""
"1780237","","","","","","","0","0","0","","","","","",""
"1780242","","","","","","","","","","0","0","0","","",""
"1780246","","","","","","","","","","","","","0","0","0"
"1790228","","","","","","","","","","","","","0","0","0"
"1790242","","","","","","","0","0","0","","","","","",""
"1790249","0.125","0.125","0.125","","","","","","","0","0","0","","",""
"1790365","","","","0","0","0","","","","","","","","",""
"1800226","","","","","","","0","0","0","","","","","",""
"1800228","","","","","","","","","","","","","0","0","0"
"1800244","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1800246","","","","0","0","0","","","","","","","","",""
"1800368","","","","","","","","","","0","0","0","","",""
"1810231","","","","","","","","","","","","","0","0","0"
"1810239","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1810241","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1810260","","","","0","0","0","","","","0","0","0","","",""
"1820221","","","","","","","","","","0","0","0","","",""
"1820222","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"1820241","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1820243","","","","0","0","0","","","","","","","","",""
"1820245","","","","","","","","","","","","","0","0","0"
"1830220","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1830222","","","","","","","","","","","","","0","0","0"
"1830238","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1830320","","","","","","","","","","0","0","0","","",""
"1830338","","","","0","0","0","","","","","","","","",""
"1840240","","","","","","","","","","","","","0","0","0"
"1840245","","","","","","","0","0","0","","","","","",""
"1840251","","","","0","0","0","","","","","","","","",""
"1840256","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1840288","","","","","","","","","","0","0","0","","",""
"1850222","0.125","0.125","0.125","","","","","","","","","","","",""
"1850226","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1850237","","","","","","","","","","","","","0","0","0"
"1850260","","","","","","","","","","0","0","0","","",""
"1850319","","","","0","0","0","","","","","","","","",""
"1860231","","","","","","","0","0","0","","","","","",""
"1860246","","","","","","","","","","0","0","0","","",""
"1860247","","","","","","","","","","","","","0","0","0"
"1860249","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1860329","","","","0","0","0","","","","","","","","",""
"1870223","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1870225","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"1870243","","","","","","","","","","","","","0","0","0"
"1870282","","","","0","0","0","","","","","","","","",""
"1870352","","","","","","","","","","0","0","0","","",""
"1880228","","","","","","","","","","0","0","0","0","0","0"
"1880233","0.125","0.125","0.125","","","","","","","","","","","",""
"1880247","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1880309","","","","0","0","0","","","","","","","","",""
"1890232","0.125","0.125","0.125","","","","","","","","","","","",""
"1890242","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"1890249","","","","","","","","","","","","","0","0","0"
"1890326","","","","","","","","","","0","0","0","","",""
"1890347","","","","0","0","0","","","","","","","","",""
"1900242","0","0","0","","","","","","","","","","","",""
"1900245","","","","0","0","0","","","","","","","0","0","0"
"1900247","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1900356","","","","","","","","","","0","0","0","","",""
"1910220","","","","","","","0","0","0","","","","","",""
"1910228","","","","","","","","","","","","","0","0","0"
"1910230","","","","0","0","0","","","","","","","","",""
"1910239","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1910328","","","","","","","","","","0","0","0","","",""
"1920226","0","0","0","","","","","","","","","","","",""
"1920230","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1920233","","","","","","","","","","","","","0","0","0"
"1920258","","","","0","0","0","","","","","","","","",""
"1920294","","","","","","","","","","0","0","0","","",""
"1930226","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1930236","","","","","","","","","","","","","0","0","0"
"1930240","","","","0","0","0","","","","","","","","",""
"1930243","","","","","","","0","0","0","","","","","",""
"1930368","","","","","","","","","","0","0","0","","",""
"1940222","","","","0","0","0","","","","","","","","",""
"1940229","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"1940233","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1940240","","","","","","","","","","","","","0","0","0"
"1940338","","","","","","","","","","0","0","0","","",""
"1950233","","","","","","","","","","","","","0","0","0"
"1950234","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1950241","","","","0","0","0","","","","","","","","",""
"1950248","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"1950344","","","","","","","","","","0","0","0","","",""
"1960237","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"1960239","","","","","","","","","","","","","0","0","0"
"1960247","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"1960289","","","","0","0","0","","","","","","","","",""
"1960291","","","","","","","","","","0","0","0","","",""
"1970244","","","","","","","","","","","","","0","0","0"
"1970250","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"1970260","","","","","","","0","0","0","","","","","",""
"1970321","","","","0","0","0","","","","","","","","",""
"1970326","","","","","","","","","","0","0","0","","",""
"1980225","","","","","","","","","","","","","0","0","0"
"1980228","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"1980229","","","","","","","","","","0","0","0","","",""
"1980232","0.125","0.125","0.125","","","","","","","","","","","",""
"1980240","","","","0","0","0","","","","","","","","",""
"1990228","","","","0","0","0","","","","","","","","",""
"1990238","","","","","","","0","0","0","","","","0","0","0"
"1990246","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"1990307","","","","","","","","","","0","0","0","","",""
"2000243","","","","","","","","","","","","","0","0","0"
"2000247","","","","","","","","","","0","0","0","","",""
"2000250","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2000252","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"2000357","","","","0","0","0","","","","","","","","",""
"2010235","","","","","","","","","","","","","0","0","0"
"2010239","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2010242","0.125","0.125","0.125","","","","","","","","","","","",""
"2010318","","","","","","","","","","0","0","0","","",""
"2010367","","","","0","0","0","","","","","","","","",""
"2020221","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2020231","","","","","","","","","","","","","0","0","0"
"2020254","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2020319","","","","","","","","","","0","0","0","","",""
"2020329","","","","0","0","0","","","","","","","","",""
"2030228","","","","","","","","","","0","0","0","","",""
"2030232","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2030234","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2030247","","","","","","","","","","","","","0","0","0"
"2030329","","","","0","0","0","","","","","","","","",""
"2040232","","","","","","","0","0","0","","","","","",""
"2040251","","","","","","","","","","","","","0","0","0"
"2040255","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2040279","","","","0","0","0","","","","","","","","",""
"2040294","","","","","","","","","","0","0","0","","",""
"2050227","","","","","","","","","","","","","0","0","0"
"2050234","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2050243","0.125","0.125","0.125","","","","","","","","","","","",""
"2050308","","","","0","0","0","","","","","","","","",""
"2050320","","","","","","","","","","0","0","0","","",""
"2060221","","","","","","","0.09375","0.09375","0.09375","","","","0","0","0"
"2060237","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"2060297","","","","","","","","","","0","0","0","","",""
"2060307","","","","0","0","0","","","","","","","","",""
"2070228","","","","","","","","","","","","","0","0","0"
"2070233","","","","0","0","0","","","","","","","","",""
"2070245","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2070259","0.1875","0.1875","0.1875","","","","","","","","","","","",""
"2070331","","","","","","","","","","0","0","0","","",""
"2080227","","","","","","","0.0625","0.0625","0.0625","","","","0","0","0"
"2080232","0.125","0.125","0.125","","","","","","","","","","","",""
"2080343","","","","","","","","","","0","0","0","","",""
"2080347","","","","0","0","0","","","","","","","","",""
"2090242","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2090247","","","","","","","","","","","","","0","0","0"
"2090252","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"2090363","","","","0","0","0","","","","","","","","",""
"2090364","","","","","","","","","","0","0","0","","",""
"2100227","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2100228","","","","0","0","0","","","","","","","","",""
"2100248","","","","","","","","","","","","","0","0","0"
"2100254","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2100347","","","","","","","","","","0","0","0","","",""
"2110224","0","0","0","","","","","","","","","","","",""
"2110230","","","","","","","","","","","","","0","0","0"
"2110253","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2110278","","","","0","0","0","","","","","","","","",""
"2110303","","","","","","","","","","0","0","0","","",""
"2120226","0.28125","0.28125","0.28125","","","","","","","","","","","",""
"2120231","","","","","","","","","","0","0","0","","",""
"2120235","","","","","","","","","","","","","0","0","0"
"2120259","","","","","","","0","0","0","","","","","",""
"2120285","","","","0","0","0","","","","","","","","",""
"2130230","","","","","","","","","","","","","0","0","0"
"2130231","","","","","","","","","","0","0","0","","",""
"2130244","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2130253","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2130273","","","","0","0","0","","","","","","","","",""
"2140224","","","","","","","","","","","","","0","0","0"
"2140238","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"2140254","","","","","","","0","0","0","","","","","",""
"2140259","","","","0","0","0","","","","","","","","",""
"2140264","","","","","","","","","","0","0","0","","",""
"2150225","","","","","","","","","","","","","0","0","0"
"2150245","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2150247","0.125","0.125","0.125","","","","","","","","","","","",""
"2150279","","","","0","0","0","","","","","","","","",""
"2150349","","","","","","","","","","0","0","0","","",""
"2160229","","","","","","","","","","","","","0","0","0"
"2160233","","","","0","0","0","","","","","","","","",""
"2160244","","","","","","","0.0625","0.0625","0.0625","","","","","",""
"2160256","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"2160260","","","","","","","","","","0","0","0","","",""
"2170233","","","","","","","","","","","","","0","0","0"
"2170237","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2170247","0.03125","0.03125","0.03125","","","","","","","","","","","",""
"2170255","","","","0","0","0","","","","","","","","",""
"2170365","","","","","","","","","","0","0","0","","",""
"2180224","0.0625","0.0625","0.0625","","","","","","","","","","","",""
"2180226","","","","","","","","","","","","","0","0","0"
"2180229","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2180240","","","","0","0","0","","","","","","","","",""
"2180286","","","","","","","","","","0","0","0","","",""
"2190227","","","","","","","","","","","","","0","0","0"
"2190233","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2190235","","","","","","","0","0","0","","","","","",""
"2190240","","","","0","0","0","","","","","","","","",""
"2190332","","","","","","","","","","0","0","0","","",""
"2200235","0.15625","0.15625","0.15625","","","","","","","","","","","",""
"2200246","","","","","","","0","0","0","","","","","",""
"2200247","","","","","","","","","","","","","0","0","0"
"2200248","","","","0","0","0","","","","","","","","",""
"2200251","","","","","","","","","","0","0","0","","",""
"2210224","","","","","","","","","","","","","0","0","0"
"2210230","","","","0","0","0","","","","","","","","",""
"2210249","","","","","","","0.09375","0.09375","0.09375","","","","","",""
"2210250","0.09375","0.09375","0.09375","","","","","","","","","","","",""
"2210331","","","","","","","","","","0","0","0","","",""
"2220222","","","","","","","","","","","","","0","0","0"
"2220223","0.21875","0.21875","0.21875","","","","","","","","","","","",""
"2220233","","","","","","","","","","0","0","0","","",""
"2220237","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2220243","","","","0","0","0","","","","","","","","",""
"2230225","","","","","","","0.03125","0.03125","0.03125","","","","","",""
"2230232","","","","","","","","","","","","","0.03125","0.03125","0.03125"
"2230234","","","","","","","","","","0","0","0","","",""
"2230237","0.125","0.125","0.125","","","","","","","","","","","",""
